135,2007.3326
136,2007.3727
137,2007.4648
138,2006.9331
139,2007.7821
140,2007.5464
141,2007.5838
142,2007.7710
143,2008.1226
144,2007.7708
145,2008.3002
146,2007.8887
147,2007.6367
148,2008.2726
149,2008.4433
150,2007.9487
151,2008.5750
152,2008.8081
153,2008.1011
154,2008.9145
155,2009.1347
156,2008.5427
157,2008.9890
158,2009.6478
159,2009.6549
160,2009.8281
161,2010.1056
162,2010.0603
163,2009.8618
164,2010.3254
165,2010.3745
166,2010.4159
167,2009.7322
168,2010.6463
169,2010.7153
170,2011.3308
171,2011.4596
172,2011.4703
173,2010.7785
174,2010.8586
175,2011.4310
176,2011.3646
177,2011.6646
178,2012.1501
179,2012.6113
180,2012.5513
181,2012.2534
182,2012.9209
183,2012.6611
184,2012.7292
185,2012.5385
186,2013.3492
187,2013.7613
188,2013.3116
189,2013.5147
190,2013.6812
191,2013.8794
192,2014.4804
193,2013.4546
194,2013.8651
195,2013.7850
196,2014.4876
197,2014.3023
198,2014.7917
199,2014.1192
200,2014.9247
201,2014.9940
202,2015.0566
203,2015.2188
204,2015.1516
205,2014.8729
206,2015.6788
207,2015.6282
208,2015.9870
209,2016.3624
210,2016.1479
211,2016.0858
212,2016.2824
213,2016.2489
214,2016.7662
215,2016.0703
216,2017.2119
217,2017.0219
218,2017.1930
219,2017.8258
220,2018.0682
221,2017.3980
222,2018.1958
223,2018.6251
224,2018.0948
225,2018.0317
226,2018.6291
227,2018.5281
228,2018.8695
229,2019.1660
230,2019.1304
231,2019.1663
232,2019.2760
233,2019.4217
234,2019.7410
235,2019.7623
236,2020.1295
237,2019.9749
238,2019.6164
239,2020.3235
240,2020.2647
241,2020.1658
242,2020.7628
243,2020.7403
244,2020.9016
245,2021.0996
246,2021.2569
247,2021.1997
248,2021.5099
249,2022.1177
250,2021.6606
251,2021.9628
252,2022.3758
253,2021.9422
254,2022.5682
255,2022.8746
256,2022.3851
257,2022.6069
258,2022.9171
259,2022.6911
260,2022.7389
261,2022.9333
262,2023.7504
263,2024.4529
264,2024.1774
265,2023.8943
266,2024.3221
267,2024.5563
268,2024.6679
269,2024.4830
270,2025.0612
271,2025.4368
272,2025.0299
273,2025.4341
274,2025.1056
275,2025.4175
276,2025.5468
277,2025.7287
278,2025.3999
279,2026.2334
280,2026.1811
281,2026.2688
282,2026.5189
283,2026.3556
284,2027.0397
285,2026.8644
286,2027.3872
287,2027.1784
288,2027.2105
289,2027.4853
290,2027.2604
291,2027.9056
292,2028.1296
293,2027.6716
294,2028.4544
295,2028.8005
296,2028.6864
297,2028.1760
298,2028.9679
299,2029.5874
300,2029.1012
301,2029.2999
302,2029.2649
303,2029.5210
304,2030.5793
305,2029.9474
306,2029.5993
307,2030.3088
308,2030.1776
309,2030.6374
310,2030.8426
311,2030.6544
312,2031.2716
313,2030.3562
314,2031.5756
315,2031.3721
316,2031.2947
317,2031.4599
318,2031.4686
319,2031.7915
320,2031.6231
321,2031.5462
322,2031.9866
323,2032.5599
324,2032.2782
325,2032.4077
326,2032.3698
327,2033.3538
328,2033.1026
329,2033.6657
330,2033.3890
331,2033.5296
332,2033.6590
333,2033.8987
334,2033.5109
335,2033.7861
336,2033.5722
337,2034.0330
338,2034.8719
339,2035.1921
340,2034.4487
341,2034.8426
342,2034.8681
343,2035.3412
344,2035.9379
345,2035.2660
346,2035.2129
347,2035.8336
348,2036.2185
349,2035.5353
350,2036.2139
351,2036.1505
352,2036.1811
353,2036.9653
354,2036.7994
355,2036.4195
356,2036.3030
357,2036.6381
358,2036.8702
359,2037.6130
360,2037.2365
361,2037.1516
362,2037.1188
363,2037.6565
364,2037.9505
365,2038.2768
366,2038.4458
367,2038.4189
368,2037.9835
369,2038.1837
370,2038.6841
371,2038.3293
372,2038.5521
373,2038.9521
374,2039.2737
375,2039.3362
376,2038.6422
377,2039.5366
378,2039.1383
379,2039.8738
380,2039.5863
381,2040.7585
382,2040.0676
383,2039.9438
384,2040.5927
385,2040.3149
386,2040.6722
387,2040.1979
388,2040.8356
389,2040.5482
390,2040.8343
391,2040.9093
392,2041.3316
393,2041.4730
394,2041.5748
395,2041.0316
396,2041.8410
397,2042.2098
398,2042.3099
399,2041.8238
400,2042.0770
401,2042.3668
402,2042.0307
403,2042.0343
404,2042.5749
405,2042.4742
406,2042.5289
407,2042.7609
408,2043.0513
409,2042.9086
410,2042.7717
411,2043.2363
412,2042.9899
413,2043.8158
414,2043.4499
415,2044.0487
416,2043.8383
417,2043.8266
418,2044.2825
419,2043.9968
420,2043.7860
421,2044.4184
422,2043.9053
423,2044.2883
424,2045.0656
425,2044.7093
426,2044.3777
427,2044.4980
428,2045.4817
429,2045.1433
430,2044.6773
431,2045.0082
432,2045.5495
433,2045.7505
434,2046.0388
435,2045.2447
436,2045.6572
437,2046.1205
438,2046.3364
439,2045.8553
440,2046.0277
441,2046.1589
442,2046.2183
443,2046.3009
444,2045.7490
445,2046.4513
446,2046.9410
447,2046.2512
448,2047.2521
449,2046.8323
450,2046.4715
451,2046.9000
452,2047.2310
453,2047.1405
454,2047.2764
455,2047.9243
456,2046.9647
457,2047.2961
458,2047.6050
459,2047.3820
460,2047.8513
461,2048.1678
462,2047.6497
463,2048.0850
464,2048.0999
465,2047.3965
466,2048.3910
467,2047.9621
468,2048.5134
469,2048.2182
470,2048.5358
471,2048.2156
472,2048.9483
473,2048.5830
474,2048.9256
475,2048.6389
476,2048.8034
477,2048.8244
478,2048.9521
479,2048.8138
480,2048.8636
481,2049.2100
482,2048.9327
483,2048.4436
484,2049.1642
485,2049.2861
486,2049.4516
487,2049.1033
488,2049.3468
489,2049.6762
490,2049.0270
491,2049.3590
492,2049.4607
493,2049.7635
494,2049.8014
495,2049.7333
496,2049.7195
497,2050.0328
498,2050.0734
499,2049.6920
500,2050.2130
501,2050.1786
502,2049.5548
503,2050.2987
504,2050.6609
505,2050.0702
506,2049.7311
507,2050.3020
508,2049.9679
509,2050.2918
510,2050.0862
511,2050.4007
512,2050.3945
513,2050.3708
514,2050.3412
515,2049.9291
516,2050.3899
517,2050.7327
518,2050.4332
519,2050.5508
520,2050.3019
521,2050.3162
522,2050.4615
523,2051.1152
524,2050.5655
525,2050.9152
526,2050.3006
527,2050.3525
528,2050.8894
529,2050.8114
530,2051.1423
531,2051.2692
532,2050.3942
533,2050.6298
534,2050.8450
535,2050.6087
536,2051.3069
537,2050.9552
538,2050.8201
539,2050.4203
540,2051.3765
541,2051.6681
542,2051.5341
543,2050.1666
544,2050.7084
545,2050.7077
546,2050.9300
547,2050.7426
548,2050.6192
549,2050.4849
550,2050.9912
551,2050.6486
552,2050.5104
553,2050.7464
554,2050.5489
555,2050.5485
556,2050.8393
557,2050.6679
558,2050.4172
559,2050.6807
560,2050.8354
561,2050.5856
562,2050.2743
563,2050.6765
564,2050.4754
565,2050.4645
566,2050.4506
567,2050.4916
568,2050.8258
569,2050.3923
570,2050.0210
571,2050.1761
572,2050.2581
573,2050.5525
574,2050.7327
575,2050.8342
576,2050.7250
577,2050.2156
578,2050.0981
579,2050.3649
580,2049.9458
581,2050.1504
582,2050.1684
583,2049.8873
584,2050.2934
585,2049.6614
586,2050.1723
587,2050.4025
588,2050.3395
589,2049.8068
590,2049.7227
591,2049.4630
592,2049.6863
593,2049.4086
594,2049.4328
595,2050.0666
596,2049.6511
597,2049.7729
598,2049.7687
599,2049.8013
600,2049.4574
601,2048.7872
602,2049.1479
603,2049.1959
604,2049.8280
605,2049.5285
606,2048.7174
607,2049.3883
608,2048.9079
609,2049.0881
610,2049.4489
611,2048.8154
612,2048.3683
613,2048.6305
614,2048.4537
615,2048.5007
616,2048.7200
617,2048.7628
618,2047.9685
619,2048.3958
620,2048.6006
621,2048.6578
622,2048.4051
623,2048.0514
624,2047.4665
625,2047.3863
626,2047.8226
627,2048.2338
628,2047.9352
629,2047.6477
630,2047.4563
631,2047.3850
632,2047.0330
633,2047.6012
634,2047.1264
635,2046.9414
636,2047.7278
637,2046.3748
638,2047.0858
639,2046.3746
640,2046.6847
641,2046.9494
642,2046.6050
643,2046.0597
644,2046.3202
645,2046.1257
646,2046.3677
647,2045.7628
648,2045.8554
649,2046.0512
650,2045.5262
651,2045.0964
652,2045.3786
653,2045.5006
654,2045.5213
655,2044.7396
656,2045.2238
657,2045.0014
658,2045.0723
659,2044.5236
660,2044.7020
661,2044.5367
662,2044.4935
663,2044.6751
664,2044.7312
665,2043.8627
666,2044.3120
667,2044.2879
668,2043.7134
669,2043.9763
670,2043.3954
671,2043.3424
672,2043.2149
673,2042.8341
674,2042.9232
675,2043.4774
676,2043.2257
677,2042.6538
678,2042.5696
679,2042.6836
680,2042.4701
681,2042.1242
682,2041.8063
683,2041.6453
684,2041.6716
685,2041.2619
686,2041.8149
687,2041.5968
688,2041.3079
689,2041.3530
690,2041.7207
691,2040.6620
692,2040.7349
693,2041.0872
694,2040.6713
695,2040.1754
696,2040.1473
697,2040.7199
698,2040.0968
699,2039.6941
700,2039.7580
701,2039.3303
702,2039.1593
703,2039.0789
704,2039.0621
705,2038.9181
706,2039.3264
707,2038.6970
708,2038.6871
709,2038.0632
710,2038.1464
711,2037.9531
712,2038.0367
713,2038.0155
714,2037.7798
715,2037.4258
716,2037.2582
717,2037.2761
718,2037.3110
719,2036.9604
720,2037.0108
721,2036.8278
722,2036.5178
723,2035.9509
724,2035.9612
725,2035.6407
726,2036.4256
727,2035.3548
728,2035.0362
729,2035.1885
730,2035.4131
731,2035.3967
732,2035.0522
733,2034.2328
734,2034.5434
735,2034.6626
736,2034.2984
737,2033.5453
738,2034.2394
739,2033.6792
740,2033.2325
741,2033.3524
742,2033.3173
743,2033.1763
744,2033.0726
745,2032.5311
746,2032.1930
747,2031.8064
748,2031.7066
749,2031.9367
750,2030.9633
751,2031.5172
752,2031.0744
753,2030.9248
754,2030.6400
755,2030.5819
756,2031.0917
757,2030.4668
758,2029.9907
759,2030.3525
760,2029.5982
761,2029.6671
762,2029.1839
763,2029.3556
764,2028.9015
765,2028.9553
766,2028.3315
767,2028.7655
768,2028.6057
769,2027.8621
770,2027.7167
771,2027.3675
772,2027.3590
773,2027.1189
774,2027.3219
775,2027.1335
776,2026.3104
777,2026.6237
778,2026.7069
779,2025.8121
780,2026.1030
781,2025.0406
782,2025.9125
783,2025.3158
784,2024.9871
785,2024.6857
786,2024.8424
787,2024.4778
788,2024.1239
789,2024.0477
790,2024.4450
791,2023.5464
792,2023.3973
793,2023.6557
794,2023.1620
795,2023.2870
796,2022.8311
797,2022.3188
798,2022.0325
799,2021.8471
800,2022.0371
801,2021.5410
802,2021.0691
803,2020.9188
804,2021.1124
805,2020.3136
806,2019.6153
807,2019.9295
808,2020.1047
809,2019.7477
810,2019.4834
811,2019.5975
812,2019.0538
813,2018.8956
814,2018.7793
815,2018.7713
816,2018.3825
817,2018.0381
818,2017.7047
819,2017.7375
820,2017.7068
821,2016.9459
822,2016.2955
823,2016.6059
824,2016.2625
825,2015.8097
826,2016.5186
827,2015.8802
828,2015.1727
829,2015.0408
830,2014.6523
831,2014.9425
832,2014.4049
833,2014.6848
834,2014.6505
835,2014.5699
836,2013.3955
837,2013.6294
838,2013.0483
839,2013.4733
840,2012.9140
841,2012.3845
842,2012.0583
843,2011.6533
844,2011.7441
845,2011.8964
846,2011.4334
847,2010.5751
848,2010.7914
849,2010.6807
850,2010.4904
851,2010.0006
852,2009.8402
853,2010.1094
854,2009.4320
855,2009.0304
856,2009.4238
857,2009.2835
858,2008.3561
859,2008.2920
860,2007.7562
861,2007.5704
862,2007.5130
863,2007.2851
864,2007.1561
865,2006.3611
866,2006.3447
867,2006.0034
868,2006.5415
869,2005.8949
870,2005.9012
871,2005.6330
872,2005.3999
873,2004.4808
874,2004.2900
875,2004.0018
876,2003.7750
877,2003.7372
878,2003.8244
879,2003.2403
880,2002.9929
881,2002.7300
882,2002.0250
883,2002.1686
884,2002.5610
885,2001.4532
886,2001.5836
887,2001.3911
888,2000.7723
889,2000.8741
890,2000.4462
891,1999.8064
892,2000.1225
893,1999.7872
894,2000.0980
895,1999.1425
896,1999.1683
897,1998.8527
898,1998.4374
899,1998.3363
900,1998.1394
901,1997.7352
902,1997.3576
903,1997.1308
904,1996.8092
905,1996.9226
906,1996.6508
907,1995.7711
908,1996.2294
909,1995.2747
910,1995.1807
911,1995.3966
912,1995.2098
913,1994.7125
914,1994.7317
915,1994.0542
916,1994.3356
917,1993.9139
918,1993.2822
919,1993.0004
920,1992.6493
921,1992.7042
922,1992.2743
923,1991.9438
924,1991.9975
925,1991.1142
926,1991.6149
927,1990.7744
928,1991.2060
929,1990.8236
930,1990.0130
931,1989.6040
932,1989.9814
933,1989.2739
934,1989.3105
935,1988.4744
936,1988.4304
937,1988.5112
938,1988.3312
939,1988.1286
940,1987.7614
941,1986.9707
942,1986.8706
943,1987.4438
944,1986.6768
945,1986.3487
946,1986.3536
947,1985.8678
948,1985.6615
949,1985.3321
950,1985.1058
951,1984.5323
952,1983.4872
953,1984.3517
954,1984.7523
955,1983.7560
956,1983.5242
957,1983.8718
958,1982.7569
959,1982.6967
960,1982.7428
961,1982.0025
962,1982.1821
963,1981.3761
964,1981.0320
965,1981.5450
966,1981.1028
967,1980.5359
968,1980.2687
969,1979.7871
970,1979.3851
971,1979.4014
972,1978.7708
973,1978.9688
974,1978.6531
975,1978.3013
976,1978.1390
977,1977.7863
978,1977.5851
979,1977.1397
980,1976.8545
981,1977.5320
982,1976.2866
983,1976.1846
984,1975.7087
985,1975.9377
986,1975.6883
987,1975.6171
988,1974.6604
989,1974.6044
990,1974.4801
991,1974.4401
992,1974.5862
993,1973.5753
994,1973.0814
995,1973.2076
996,1972.6426
997,1972.8976
998,1972.6216
999,1972.2004
1000,1972.0648
